4, via a crafted input.
1, via specific user interactions.
1, via specific user interactions.
1, via specific user interactions.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
1, via specific user interaction.
4, via a crafted input.
4, via a crafted HTTP request in GitHub repository polonel/trudesk prior to 1.2.2. This can lead to Denial of service.
3, by using a specific file name. This could result in the user gaining elevated permissions and being able to execute arbitrary code as there were insufficient checks on the executable being signed by McAfee.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted Chrome Extension or specific user interaction.
4, via a crafted HTML page.
1, via specific user interaction.
4, via a crafted HTML page.
1, via specific user interactions.
2, via specific user interaction.
4, via a crafted HTML page.
4, via a crafted Chrome Extension and specific user interaction.
4, via a crafted Chrome Extension and specific user interaction.
4, via a crafted Chrome Extension and specific user interaction.
1, via specific user interactions.
4, via a crafted clipboard content.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted Chrome Extension.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
1, by injecting HTML in contact details.
0, via deeply nested types or declarations.
3, by simulating a nfc device from user-space.
5,create a string of requests that can cause a use-after-free flaw within the kernel. This issue leads to
4, via a crafted SVG attachment on a post.
4, via a malicious serialized payload.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted tiff file. For users that compile libtiff from sources
4, via a crafted tiff file. For users that compile libtiff from sources
4, via a crafted tiff file. For users that compile libtiff from sources
1,use the DNS used by the Jenkins instance to
1,use the DNS used by the Jenkins instance to
3, by configuring a smart card login to bypass Duo authentication. A successful exploit could allow the attacker to use any personal identity verification (PIV) smart card for authentication
5, via nft_set_desc_concat_parse() 
0, by injecting malicious code into a specific memory location during the boot process of an affected device. A successful exploit could allow the attacker to execute persistent code at boot time and break the chain of trust.
3, by establishing a large number of concurrent TLS connections to an affected device. A successful exploit could allow the attacker to cause the device to drop new TLS email messages that come from the associated email servers. Exploitation of this vulnerability does not cause the affected device to unexpectedly reload. The device will recover autonomously within a few hours of when the attack is halted or mitigated.
5,use a hard-coded master password. This may allow an attacker to
4, via local access.
3, by having a user to open a specially crafted CXP file. This vulnerability is different from CVE-2022-25234.
4, via local access.
4, via local access.
4, via local access.
3, via local access.
4, via local access.
3, via local access.
4, via adjacent access.
3, via local access.
1, by injecting an XSS payload into a specific parameter. The XSS payload will be executed when a legitimate user attempts to review history.
3, via local access.
4, via local access.
4, via local access.
4, via local access.
4, via local access.
4, via local access.
4, via network access.
4, via local access.
4, via local access.
4, via local access.
5, via a specially crafted page
4, via local access.
4, via local access.
4, via unspecified vectors.
3, via network access.
4, via local access.
4, via local access.
4, via local access.
4, via network access.
4, via adjacent access.
4, via local access.
5, by having a user to open a specially crafted CXP file.
4, via local access.
4, via adjacent access.
4, via local access.
3, via local access.
4, via local access.
4, via local access.
4, via local access.
4, via a specially crafted CSV file that contains HTML a tag.
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise Oracle Installed Base. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
1,compromise Oracle Communications Billing and Revenue Management. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise Oracle WebLogic Server. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
2,compromise PeopleSoft Enterprise CS SA Integration Pack. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
5, by sending a crafted Vhost header to DPDK.
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
5,compromise PeopleSoft Enterprise PeopleTools. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
3,compromise Oracle Enterprise Session Border Controller. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise Enterprise Manager Base Platform. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
2,compromise PeopleSoft Enterprise CS Academic Advisement. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
1,compromise JD Edwards EnterpriseOne Tools. Successful attacks of this vulnerability can result in unauthorized ability to
2,compromise Oracle Commerce Guided Search. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise Oracle Agile PLM. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise Oracle E-Business Suite. Successful attacks of this vulnerability can result in unauthorized access to
3,compromise Oracle Cloud Infrastructure. Successful attacks of this vulnerability can result in unauthorized access to
2, use by another portion of the kernel. An attack with local access can operate on the socket
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise Oracle Solaris. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
1,compromise Oracle Health Sciences Data Management Workbench. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Cluster. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise PeopleSoft Enterprise PeopleTools. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
3,compromise Oracle BI Publisher. Successful attacks of this vulnerability can result in unauthorized read access to
4,compromise Oracle Solaris. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
2,compromise JD Edwards EnterpriseOne Orchestrator. Successful attacks of this vulnerability can result in unauthorized read access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise Oracle iRecruitment. Successful attacks of this vulnerability can result in unauthorized read access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4, via a crafted HTML page.
1,compromise JD Edwards EnterpriseOne Tools. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise Oracle Applications Framework. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise Oracle Workflow. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise Oracle iReceivables. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4, via a crafted HTML page.
1,compromise Oracle Communications Billing and Revenue Management. Successful attacks of this vulnerability can result in unauthorized ability to
1,compromise Oracle Communications Billing and Revenue Management. Successful attacks of this vulnerability can result in unauthorized ability to
3,compromise Oracle WebCenter Sites Support Tools. Successful attacks of this vulnerability can result in unauthorized access to
4, via a crafted HTML page.
1,compromise Oracle Banking Trade Finance. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized read access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized read access to
3,compromise Oracle HTTP Server. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4, via a crafted HTML page.
2,compromise Oracle Communications Billing and Revenue Management. Successful attacks of this vulnerability can result in unauthorized read access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
1,compromise Oracle Business Intelligence Enterprise Edition. Successful attacks require human interaction from a person other than the attacker. Successful attacks of this vulnerability can result in unauthorized access to
1, via specific UI interactions.
1,compromise Oracle Enterprise Data Quality. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4, via a crafted HTML page.
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4, via UI interaction.
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise Oracle Applications Framework. Successful attacks of this vulnerability can result in unauthorized access to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4, via a crafted HTML page.
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
4,compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to
5,construct a sql statement. The only users permitted to
4, via IDN homographs via a crafted domain name.
3, by mounting cross-origin attacks against authenticated high-privilege Grafana users (for example
0, by querying for the specific team ID
2, by passing in arguments which would trigger a `CHECK`-fail. There are several conditions that the input arguments must satisfy. Some are not caught during shape inference and others are not caught during kernel implementation. This results in `CHECK` failures later when the output tensors get allocated. The fix will be included in TensorFlow 2.8.0. We will also cherrypick this commit on TensorFlow 2.7.1
4, via local access.
4, via unspecified vectors.
4, via unspecified vectors.
4, via local access.
3, via local access.
4, via image_processing arguments.
1, by exploiting weak directory controls in the logs directory. This can lead to a denial-of-service attack on the DXL Broker.
4, via path tampering in the Magic Link page. This issue affects: HYPR Server versions later than 6.10; version 6.15.1 and prior versions.
3, via parameter tampering in the Device Manager page. This issue affects: HYPR Server versions prior to 6.14.1.
0,create an unauthorized shell pod and kubectl access in the local cluster This issue affects: SUSE Rancher Rancher versions prior to
5, by tricking a user into making a request.
4, via local access.
4, via unspecified vectors.
4, via unspecified vectors.
2, by sending crafted genuine packets to a device. During an attack
4, by sending a flood of traffic to the out-of-band management ethernet port. Continued receipted of a flood will create a sustained Denial of Service (DoS) condition. Once the flood subsides the system will recover by itself. An indication that the system is affected by this issue would be that an irq handled by the fman process is shown to be using a high percentage of CPU cycles like in the following example output: user@host> show system processes extensive ... PID USERNAME PRI NICE SIZE RES STATE TIME WCPU COMMAND 31 root -84 -187 0K 16K WAIT 22.2H 56939.26% irq96: fman0 This issue affects Juniper Networks Junos OS: All versions prior to 18.3R3-S6; 18.4 versions prior to 18.4R2-S9
4, via J-Web at this time
0, by issuing the following command: user@device> show ospf3 neighbor ID Interface State xx.xx.xx.xx ae100.0 Init <<<<<<<<<< An indicator of compromise can be seen in log files when traceoptions for OSPFv3 are enabled before the issue occurs. These logfile messages are as follows: OSPF restart signaling: Received hello with LR bit set from nbr ip=xx::xx id=xx.xx.xx.xx. Set oob-resync capabilty 1. OSPF Restart Signaling: Start helper mode for nbr ip xx::xx id xx.xx.xx.xx OSPF restart signaling: abort helper mode for nbr ip=xx::xx id=xx.xx.xx.xx OSPF neighbor xx::xx (realm ipv6-unicast <interface.unit> area xx.xx.xx.xx) state changed from Full to Init due to 1WayRcvd (event reason: neighbor is in one-way mode) (nbr helped: 0) This issue affects: Juniper Networks Junos OS. 15.1 versions prior to 15.1R7-S11; 18.3 versions prior to 18.3R3-S6; 18.4 versions prior to 18.4R2-S9
0, by sending specific packets over VXLAN which cause heap memory to leak and on exhaustion the PFE to reset. The heap memory utilization can be monitored with the command: user@host> show chassis fpc This issue affects: Juniper Networks Junos OS 19.4 versions prior to 19.4R2-S6
0, by sending specific packets over VXLAN which cause the PFE to reset. This issue affects: Juniper Networks Junos OS 19.4 versions prior to 19.4R3-S7; 20.1 versions prior to 20.1R3-S3; 20.2 versions prior to 20.2R3-S3; 20.3 versions prior to 20.3R3-S2; 20.4 versions prior to 20.4R3-S1; 21.1 versions prior to 21.1R3; 21.2 versions prior to 21.2R2; 21.3 versions prior to 21.3R1-S1
0,construct a URL that when visited by another user enables the attacker to
3, by sending a specific BGP update while the system is under heavy load
1, by issuing the following commands: user@device# show log messages | match unplugged %PFE-6: fpc0 sfp-0/1/2 SFP unplugged %PFE-6: fpc0 sfp-0/1/3 SFP unplugged The following log messages will also be seen when this issue happens: fpc0 Error tvp_drv_syspld_read: syspld read failed for address <address> fpc0 Error[-1]:tvp_optics_presence_get - Syspld read failed for port <pic/port> fpc0 optics pres failed(-1) for pic <pic> port <port> fpc0 tvp_drv_syspld_read: i2c access retry count 200 This issue affects Juniper Networks Junos OS on EX2300 Series
1, by bypassing validation checks built into Junos OS. The attacker should not be able to execute the file due to validation checks built into Junos OS. Successful exploitation of this vulnerability could lead to loss of filesystem integrity. This issue affects Juniper Networks Junos OS: all versions prior to 19.1R3-S9; 19.2 versions prior to 19.2R3-S6; 19.3 versions prior to 19.3R3-S7; 19.4 versions prior to 19.4R3-S9; 20.1 versions prior to 20.1R3-S5; 20.2 versions prior to 20.2R3-S5; 20.3 versions prior to 20.3R3-S5; 20.4 versions prior to 20.4R3-S4; 21.1 versions prior to 21.1R3-S2; 21.2 versions prior to 21.2R3-S1; 21.3 versions prior to 21.3R2-S2
0,send a crafted TCP segment to
4, via Samsung DeX mode.
5, by hijacking and modifying the intent.
4, by hijacking and modifying the intent.
4, via a crafted HTML page.
1, via crafted HTTP GET requests.
2, by bypassing extension security in an HTTP request. IBM X-Force ID: 224916.
5, by sending a specially crafted request.
1, by allowing unlimited attempts to login to the storage agent without locking the administrative ID. A remote attacker could exploit this vulnerability using brute force techniques to gain unauthorized administrative access to both the IBM Spectrum Protect storage agent and the IBM Spectrum Protect Server 8.1.0.000 through 8.1.14 with which it communicates. IBM X-Force ID: 226326.
0, by uploading or deleting too many CA certificates in a short period of time. IBM X-Force ID: 2226337.
3, via unspecified vectors.
4, via unspecified vectors.
4, via unspecified vectors.
4, via unspecified vectors.
4, via unspecified vectors.
4, via unspecified vectors.
4, via unspecified vectors.
3, via unspecified vectors.
4, via unspecified vectors.
3, via unspecified vectors.
4, via network access.
1,create or overwrite critical files that are used to
4, via a modified base64-encoded filename string.
4, via a crafted payload inserted into the Name field.
4, via accessing and editing the user list.
5, via a crafted packet through the SSH service.
4, via path traversal.
4, via a crafted payload.
4, via a crafted HTML page.
4, via a crafted HTML page.
2, via direct UI interactions.
1, by passing in crafted command line flags. In order to exploit this vulnerability
0, by changing access token validation logic and rewriting rule logic on PHP scripts.
1, by escaping individual arguments to shell functions coming from user input.
1, by bypassing access controls. The vulnerability was addressed by creating a whitelist for valid parameters.
3, by creating a new 'File/MIME Types' using the '.phar' extension. Then an attacker can upload a malicious file
4, via app/admin/routing/edit-bgp-mapping-search.php
5,upload a DLL file to
1, by modifying the 'svg_file' parameter.
4, via a crafted IKEv1 packet because pluto/ikev1.c wrongly expects that a state object exists. This is fixed in 4.6.
4,use statistical methods to
1, via exposed management access. This vulnerability impacts Fireware OS before 12.7.2_U1
4, via adjacent access.
4, via a jdbc:h2:mem JDBC URL containing the IGNORE_UNKNOWN_SETTINGS=TRUE;FORBID_CREATION=FALSE;INIT=RUNSCRIPT substring
3, via certain *_OR_NULL pointer types.
4, via a carefully constructed XML file
4, via a specially crafted PCF font file. This crash affects the availability of the software and dependent downstream components.
5,send 5120 pending transactions of a high gas price from one account that all fully spend the full balance of the account to
2, via uploading malicious files.
4, via a crafted JAR package.
4, via open redirection.
4, via a crafted payload inserted into the Search box.
4, via local access.
4, via input to actionStream in Controller.php.
3, via implicit Intent.
1, via crafted HTTP GET requests.
0, via changing its root directory access permission.
1, by editing their `sentry.conf.py` file (usually located at `~/.sentry/`).
4, via a single invitation url for any valid invite link received (it can even be a url for a third flow as long as it's a valid invite) as the token used in the `Invitations` section of the Admin interface does NOT change when a different `enrollment flow` is selected via the interface and it is NOT bound to the selected flow
1,use its remote file download feature to
5, uses superjson during request processing. This has been patched in superjson 1.8.1. Users are advised to update. There are no known workarounds for this issue.
0, by checking access control on the path associated with the page ID instead of the user-provided value. When the path is different than the current value
1, use manipulated IPs for audit logging via manipulating the request headers.
3,supply invalid input to
0, by redirecting an authentication flow to a target user. To exploit the vulnerability
2, via the API. To exploit this vulnerability
3, use this vulerability to encourage users to access crafted web pages
2, use this vulnerability to execute malicious commands such as directory traversal.
3,send garbage data to
0,send an arbitrary buffer leading to
4, via a crafted payload insterted into the name
4, via 'user_firstname' parameter.
4, via a crafted PHP file.
4, via /admin/admin_manage/delete.
3," by creating a """"C:\Program Files\Sherpa Software\Sherpa.exe"""" file."
2, by leveraging PHP deserialization in the email_recipients property. By using a crafted request
4, via a crafted TIFF file in an unauthenticated HTTP POST request. There is a permanent denial of service because image parsing causes a reboot
4, via unspecified vectors.
4, via a crafted HTML page.
3, via implicit Intent.
3, via implicit Intent.
4, via Edge Panel.
4, via PreconditionActivity.
3, via unprotected intent.
1,compromise the rendering process which could lead to
4, via devtools.inspectedWindow
1, via malicious DLL injection.
0, via the setting parameter
5,use a code to
4, via a RequestSendMessageToPlayers request. For example
1, via matchmaking servers
2, by sending specially crafted HTTP requests.
2, via the firewallEn parameter.
2, via the timeZone parameter.
2, via the gateway
2, via the security and security_5g parameters.
2, via the list parameter.
2, via the wanMTU
2, via the dmzIp parameter.
2, via the wpapsk_crypto parameter.
4, via a crafted HTML page.
2, via the remoteIp parameter.
2, via the shareSpeed parameter.
2, via the list parameter.
2, via the devName parameter.
2, via the rebootTime parameter.
2, via the schedStartTime and schedEndTime parameters.
2, via the list parameter.
2, via the deviceList parameter.
2, via the list parameter.
2, via the startIp and endIp parameters.
2, via the devName parameter.
2, via the mac parameter.
2, via the time parameter.
2, via the timeZone parameter.
2, via the DnsHijackRule parameter.
2, via the qvlanIP parameter.
2, via the manualTime parameter.
2, via the dmzHost1 parameter.
3, via the IPGroupStartIP and IPGroupEndIP parameters.
2, via the IPMacBindRule parameter.
2, via the IPsecLocalNet and IPsecRemoteNet parameters.
2, via the pppoeServerIP
2, via the addDhcpRules parameter.
2, via the X-Forwarded-Host Header.
4, via a crafted payload in the name and lastname parameters.
4, via a crafted PHP file.
4, via unspecified vectors.
4, via a crafted file.
4, via a crafted ZIP file.
4, via a crafted request.
4, via local access.
5, via a symbolic link to the root directory of a NAS SMB share.
4, via local access.
4, via local access.
2, via an authenticated session. The vulnerability is present in Fidelis Network and Deception versions prior to 9.4.5. Patches and updates are available to address this vulnerability.
2, via an authenticated session. The vulnerability is present in Fidelis Network and Deception versions prior to 9.4.5. Patches and updates are available to address this vulnerability.
2, via an authenticated session. The vulnerability is present in Fidelis Network and Deception versions prior to 9.4.5. Patches and updates are available to address this vulnerability.
0, by injecting an XSS payload into specific fields. The XSS payload will be executed when a legitimate user attempts to upload
4, via unspecified vectors.
4, via network access.
5, by injecting a malicious script in the User-Agent field.
4, via a crafted payload in the author parameter.
5, via a crafted payload in the content and thumbnail parameters.
4, via a crafted payload in the task parameter.
1, via crafted S0 NonceGet Z-Wave packages
2, via the SSH protocol (port 22).
0, by exploiting the Broken Access Control with further Brute-force attack or SQL Injection.) The uploaded file is stored within the database and copied to the sync web folder if the attacker visits a certain .php?action= page.
1, via crafted HTTP requests. The type of SQL Injection is blind boolean based. (An unauthenticated attacker can discover the endpoint by abusing a Broken Access Control issue with further SQL injection attacks to gather all user's badge numbers and PIN codes.)
1, via crafted HTTP requests. The type of SQL Injection is blind boolean based.
4, via a malicious AX.25 packet over the air. NOTE: This vulnerability only affects products that are no longer supported by the maintainer.
4, via malicious AX.25 packets over the air. NOTE: This vulnerability only affects products that are no longer supported by the maintainer.
5, use cross-origin communication may have their communications intercepted. Impact is limited by the communication occurring in the same browser. This issue has been patched in sysend.js version 1.10.0. The only currently known workaround is to avoid sending communications that a user does not want to have intercepted via sysend messages.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
4, via a crafted HTML page.
3, via UI interaction.
0, via network request can lead to a Remote Code Execution as the Jiffle script is compiled into Java code via Janino
4, via a POST request to `/presale/join`. User-controlled data is passed with no sanitization to SendGrid and injected into an email that is delivered to the founders@originprotocol.com. If the email recipient is using an email program that is susceptible to XSS
0, by adding an image based captcha stored in a server side session. In versions prior to 1.2.1
4,create professional websites and scalable web applications. In versions of Contao prior to
2, use with untrusted input. When the `os.path.join` call encounters an absolute path
1, via malicious bootloader upgrade.
0, via the redirect parameter to admin.php.
2, by capturing the POST response. When chained with CVE-2022-24984
3," by sending """"User-Agent: TNAS"""" to module/api.php?mobile/webNasIPS and then reading the PWD field in the response."
2, via the time parameter.
3, via user interaction with a crafted link.
4, via a crafted payload inserted into the First Name field.
4, via a crafted PHP file.
1, via crafted PHP code inserted into static pages.
5, via a crafted payload in the thumbnail path of a blog post.
4, via a crafted payload in the content field of a blog post.
0, via a crafted HTTP request to /trufusionPortal/upDwModuleProxy.
1," by validating the user's session token when the """"Password forgotten?"""" button is clicked."
4, via a crafted POST request.
4, via a crafted file.
4, via a crafted HTTP request.
4, via injecting a crafted payload into /lib/contentState/pasteCtrl.js.
2, via the QUERY_STRING parameter.
2, via the QUERY_STRING parameter.
2, via the QUERY_STRING parameter.
2, via the QUERY_STRING parameter.
2, via the QUERY_STRING parameter.
2, via the QUERY_STRING parameter.
2, via the QUERY_STRING parameter.
2, via the QUERY_STRING parameter.
2, via the QUERY_STRING parameter.
2, via the QUERY_STRING parameter.
4, via a crafted POST request.
4, via a crafted PHP file.
4, via a crafted PHP file.
4, via a crafted payload.
4, via a crafted PNG file.
4, via a crafted MQTT packet.
4, via a crafted MQTT packet.
4, via a crafted MQTT packet.
4, via a crafted MQTT packet.
4, via a crafted MQTT packet.
4, via a crafted MQTT packet.
4, via a crafted MQTT packet.
4, via a crafted MQTT packet.
2, use on the agent
1, via JDBC using attacker-specified credentials and to determine if a class is available in the Jenkins instance.
1, via JDBC using attacker-specified credentials.
2, via the 'id' parameter.
2, via the 'id' parameter.
3, via the 'sqlparameter' JSON parameter. It is also possible to achieve remote code execution in the default installation (PostgreSQL) by exploiting this issue.
4, via 'http://thin-vnc:8080/cmd?cmd=connect' by obtaining a valid SID without any kind of authentication. It is possible to achieve code execution on the server by sending keyboard or mouse events to the server.
0, via the 'userID' parameter
3, by having a user to open a specially crafted CXP file. This vulnerability is different from CVE-2022-25325.
3, by having a user to open a specially crafted CXP file. This vulnerability is different from CVE-2022-21124.
3,send certain commands to
2,send a certain command to
1,send certain XML messages to
3, by initiating a firmware update with a malicious upgrade image. This vulnerability impacts Fireware OS before 12.7.2_U2
3, by initiating a firmware update with a malicious upgrade image. This vulnerability impacts Fireware OS before 12.7.2_U2
3, by initiating a firmware update with a malicious upgrade image. This vulnerability impacts Fireware OS before 12.7.2_U2
3, by having a user to open a specially crafted CXP file. This vulnerability is different from CVE-2022-25230.
4, via a Trojan horse DLL in an unspecified directory.
5,upload files to
4, via a crafted PHP file.
5, via a crafted HTTP request.
3, via unspecified vectors.
4, via a crafted payload.
4, via a crafted POST request to /modules/zend_modules/public/Installer/register.
4, via a crafted PHP file.
2, via an unusually large amount of created routes
5,create crafted cookies to
2, via the ddnsUser parameter.
2, via the time parameter.
2, via the serverName parameter.
2, via the ddnsEn parameter.
2, via the deviceName parameter.
2, via the ddnsDomain parameter.
2, via the ssid parameter.
2, via the ddnsPwd parameter.
2, via the deviceId parameter.
2, via the ntpServer parameter.
2, via the list parameter.
2, via the urls parameter.
2, via the ProvinceCode parameter.
2, via the list parameter.
2, via the list parameter.
2, via the time parameter.
5, via a GET request to /config/list. To exploit this vulnerability
4, via a path traversal vector. Furthermore
4, via a crafted image file.
1, via crafted payloads injected into the user name
2, via arbitrarily editing the .htaccess file.
4, via a crafted .txt file.
4, via a crafted payload injected into the Add Articles field.
4, via a crafted HTTP request.
0, by using vulnerable parameter &custom[add_seg][].
2,create smuggle or cache poison attacks. This issue affects Apache Traffic Server 8.0.0 to
1, via hijacking the PendingIntent.
1, via hijacking the PendingIntent.
1, via crafted audio metadata.
4,send arbitrary requests to
0, by providing untrusted user input to util.setProperty or to ReflectionObject.setParsedOption functions 2. by parsing/loading .proto files
3, via network access.
1, uses vm variable
4, via local access.
4, via local access.
4, via local access.
4, via adjacent access.
4, via local access.
