CVE-2022-3714, SourceCodester Online Medicine Ordering System 1.0,,leads to sql injection,,,vulnerability classified as critical has been found in SourceCodester Online Medicine Ordering System 1.0. Affected is an unknown function of the file admin/?page=orders/view_order. The manipulation of the argument id leads to sql injection. It is possible to launch the attack remotely. VDB-212346 is the identifier assigned to this
CVE-2022-3715, the bash package,,,,,
CVE-2022-37150, Online Diagnostic Lab Management System 1.0,,,,,stored XSS
CVE-2022-37152, Online Diagnostic Lab Management System 1.0,,,,,
CVE-2022-37153, Artica Proxy 4.30.000000,,,,,Proxy 4.30.000000. There is a XSS
CVE-2022-3716, SourceCodester Online Medicine Ordering System 1.0,,leads to cross site scripting,,,vulnerability classified as problematic was found in SourceCodester Online Medicine Ordering System 1.0. Affected by this
CVE-2022-37178, 72crm 9.0,,,,,SQL Injection
CVE-2022-37259, stealjs steal 2.2.4 via the string variable in babel.js.,,,,,A Regular Expression Denial of Service (ReDoS) flaw was found
CVE-2022-37260, stealjs steal 2.2.4 via the input variable in main.js.,,,,,A Regular Expression Denial of Service (ReDoS) flaw was found
CVE-2022-37262, stealjs steal 2.2.4 via the source and sourceWithComments variable in main.js.,,,,,A Regular Expression Denial of Service (ReDoS) flaw was found
CVE-2022-37299, Shirne CMS 1.2.0,,cause arbitrary file read,via /static/ueditor/php/controller.php,,Path Traversal
CVE-2022-37300, read and write mode to the controller when communicating over Modbus,,cause unauthorized access in read and write mode to the controller when communicating over Modbus,,,CWE-640: Weak Password Recovery Mechanism for Forgotten Password
CVE-2022-37302,correct project file is opened,,cause a crash of the Control Expert software when an incorrect project file is opened,,,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer
CVE-2022-3731, seccome Ehoney and classified as critical,,leads to sql injection,,,vulnerability has been found in seccome Ehoney and classified as critical. Affected by this
CVE-2022-3732, seccome Ehoney and classified as critical,,leads to sql injection,,,vulnerability was found in seccome Ehoney and classified as critical. Affected by this issue is some unknown functionality of the file /api/v1/bait/set. The manipulation of the argument Payload leads to sql injection. The attack may be launched remotely. VDB-212414 is the identifier assigned to this
CVE-2022-3733, SourceCodester Web-Based Student Clearance System,,leads to sql injection,,,vulnerability was found in SourceCodester Web-Based Student Clearance System. It has been classified as critical. This affects an unknown part of the file Admin/edit-admin.php. The manipulation of the argument id leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this
CVE-2022-37332, the JavaScript engine of Foxit Software's PDF Reader,,,,,use-after-free
CVE-2022-3735, seccome Ehoney,,leads to improper access controls,,,vulnerability was found in seccome Ehoney. It has been rated as critical. This issue affects some unknown processing of the file /api/public/signup. The manipulation leads to improper access controls. The identifier VDB-212417 was assigned to this
CVE-2022-37394, OpenStack Nova before 23.2.2,,,,,
CVE-2022-37395,put verification vulnerability,,lead to DoS attacks.Affected product versions include:CV81-WDM FW versions 01.70.49.29.46.,,,Huawei device has an input verification
CVE-2022-37397, the YugabyteDB 2.6.1 when,,,, using LDAP-based authentication in YCQL with Microsoft&#8217;s Active Directory,
CVE-2022-37398,side ADM when,a size validation. An attacker ,,, using WebDAV due to the lack of data size validation,stack-based buffer overflow
CVE-2022-3740, GitLab CE/EE affecting all versions starting from 12.9 prior to 15.3.5,,,,,
CVE-2022-37453, Softing OPC UA C++ SDK before 6.10,,,,,C++ SDK before 6.10. A buffer overflow
CVE-2022-37599, Function interpolateName in interpolateName.js in webpack loader-utils 2.0.0 via the resourcePath variable in interpolateName.js.,,,,,A Regular expression denial of service (ReDoS) flaw was found
CVE-2022-37603, Function interpolateName in interpolateName.js in webpack loader-utils 2.0.0 via the url variable in interpolateName.js.,,,,,A Regular expression denial of service (ReDoS) flaw was found
CVE-2022-37616, the function copy in dom.js in the xmldom (published as @xmldom/xmldom) package before 0.8.3 for Node.js via the p variable,,,,,prototype pollution
CVE-2022-37620, kangax html-minifier 4.0.0 via the candidate variable in htmlminifier.js.,,,,,A Regular Expression Denial of Service (ReDoS) flaw was found
CVE-2022-37680, Hitachi Kokusai Electric Network products for monitoring system (Camera,,,,,An improper authentication for critical function issue
CVE-2022-3770, Yunjing CMS,,leads to unrestricted upload,,,vulnerability classified as critical was found in Yunjing CMS. This
CVE-2022-3774, SourceCodester Train Scheduler App 1.0 and classified as critical,,leads to improper control of resource identifiers,,,vulnerability was found in SourceCodester Train Scheduler App 1.0 and classified as critical. Affected by this issue is some unknown functionality of the file /train_scheduler_app/?action=delete. The manipulation of the argument id leads to improper control of resource identifiers. The attack may be launched remotely. The identifier of this
CVE-2022-37773, the statistics page (/statistics/retrieve) of Maarch RM 2.8,,,,,An authenticated SQL Injection vulnerability
CVE-2022-37785, WeCube Platform 3.2.2,,,,,
CVE-2022-37786, WeCube Platform 3.2.2,,,,,
CVE-2022-37787, WeCube platform 3.2.2,,,,,DOM XSS
CVE-2022-3784, Axiomatic Bento4 5e7bb34,,leads to heap-based buffer overflow,,,vulnerability classified as critical was found in Axiomatic Bento4 5e7bb34. Affected by this vulnerability is the function AP4_Mp4AudioDsiParser::ReadBits of the file Ap4Mp4AudioInfo.cpp of the component mp4hls. The manipulation leads to heap-based buffer overflow
CVE-2022-3786, X.509 certificate verification,,,,,A buffer overrun can be triggered
CVE-2022-3789, Tim Campus Confession Wall and classified as critical,,leads to sql injection,,,vulnerability has been found in Tim Campus Confession Wall and classified as critical. Affected by this
CVE-2022-37893,jection vulnerability exists in the Aruba InstantOS and ArubaOS 10 command line interface,a privileged user ,,,,InstantOS and ArubaOS 10 command line interface. Successful exploitation of this
CVE-2022-37894, the handling of certain SSID strings by Aruba InstantOS and ArubaOS 10,,,,,InstantOS and ArubaOS 10. Successful exploitation of this
CVE-2022-37895, the handling of certain SSID strings by Aruba InstantOS and ArubaOS 10,,,,,InstantOS and ArubaOS 10. Successful exploitation of this
CVE-2022-37906, the ArubaOS command line interface,,,,,An authenticated path traversal vulnerability exists
CVE-2022-37907, the ArubaOS bootloader on 7xxx series controllers which can result in a denial of service (DoS) condition on an impacted system,A successful attacker ,result in a denial of service (DoS) condition on an impacted system,,,
CVE-2022-37908,tegrity of the ArubaOS bootloader on 7xxx series controllers,,,,,An authenticated attacker can impact the
CVE-2022-37910, the ArubaOS command line interface,,,,,buffer overflow
CVE-2022-37919, the API of Aruba EdgeConnect Enterprise,An unauthenticated attacker ,,,,
CVE-2022-3793, GitLab CE/EE affecting all versions from 14.4 prior to 15.3.5,,,,,An improper authorization issue
CVE-2022-37930, HPE Nimble Storage Hybrid Flash Arrays and HPE Nimble Storage Secondary Flash Arrays which could potentially allow local disclosure of sensitive information.,,,,,security
CVE-2022-37932, Hewlett Packard Enterprise OfficeConnect 1820,,,,,potential security
CVE-2022-37934, HPE OfficeConnect 1820,,,,,potential security
CVE-2022-3797, eolinker apinto-dashboard,,leads to open redirect,,,vulnerability was found in eolinker apinto-dashboard. It has been rated as problematic. This issue affects some unknown processing of the file /login. The manipulation of the argument callback leads to open redirect. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-212633 was assigned to this
CVE-2022-3798, IBAX go-ibax,,leads to sql injection,,,vulnerability classified as critical has been found in IBAX go-ibax. Affected is an unknown function of the file /api/v2/open/tablesInfo. The manipulation leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-212634 is the identifier assigned to this
CVE-2022-3799, IBAX go-ibax,,leads to sql injection,,,vulnerability classified as critical was found in IBAX go-ibax. Affected by this
CVE-2022-3802, IBAX go-ibax and classified as critical,,leads to sql injection,,,vulnerability has been found in IBAX go-ibax and classified as critical. This
CVE-2022-3803, eolinker apinto-dashboard and classified as problematic,,leads to cross site scripting,,,vulnerability was found in eolinker apinto-dashboard and classified as problematic. This issue affects some unknown processing of the file /api/discoveries/. The manipulation leads to cross site scripting. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this
CVE-2022-3804, eolinker apinto-dashboard,,leads to cross site scripting,,,vulnerability was found in eolinker apinto-dashboard. It has been classified as problematic. Affected is an unknown function of the file /login. The manipulation of the argument callback leads to cross site scripting. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this
CVE-2022-38060, the sudo functionality of OpenStack Kolla git master 05194e7618,,lead to increased privileges.,,,privilege escalation
CVE-2022-38065, the oslo.privsep functionality of OpenStack git master 05194e7618 and prior,,,,,privilege escalation
CVE-2022-38066,jection vulnerability exists in the httpd SNMP functionality of Siretta QUARTZ-GOLD G5.0.1.5-210720-141020,An attacker ,lead to arbitrary command execution,,,QUARTZ-GOLD G5.0.1.5-210720-141020. A specially-crafted HTTP response can lead to arbitrary command execution. An attacker can send a network request to trigger this
CVE-2022-3807, Axiomatic Bento4,,leads to resource consumption,,,vulnerability was found in Axiomatic Bento4. It has been rated as problematic. Affected by this issue is some unknown functionality of the component Incomplete Fix CVE-2019-13238. The manipulation leads to resource consumption. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The identifier of this
CVE-2022-38088, the httpd downfile.cgi functionality of Siretta QUARTZ-GOLD G5.0.1.5-210720-141020,An attacker ,lead to arbitrary file read,,,directory traversal
CVE-2022-3809, Axiomatic Bento4 and classified as problematic,,leads to denial of service,,,vulnerability was found in Axiomatic Bento4 and classified as problematic. Affected by this issue is the function ParseCommandLine of the file Mp4Tag/Mp4Tag.cpp of the component mp4tag. The manipulation leads to denial of service. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. VDB-212666 is the identifier assigned to this
CVE-2022-38097, the JavaScript engine of Foxit Software's PDF Reader,,,,,use-after-free
CVE-2022-3810, Axiomatic Bento4,,leads to denial of service,,,vulnerability was found in Axiomatic Bento4. It has been classified as problematic. This affects the function AP4_File::AP4_File of the file Mp42Hevc.cpp of the component mp42hevc. The manipulation leads to denial of service. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this
CVE-2022-38105, the cm_processREQ_NC opcode of Asus RT-AX82U 3.0.0.4.386_49674-ge182230 router's configuration service,An attacker ,lead to a disclosure of sensitive information,,,specially-crafted network packets can lead to a disclosure of sensitive information. An attacker can send a network request to trigger this
CVE-2022-3812, Axiomatic Bento4,,leads to memory leak,,,vulnerability was found in Axiomatic Bento4. It has been rated as problematic. Affected by this issue is the function AP4_ContainerAtom::AP4_ContainerAtom of the component mp4encrypt. The manipulation leads to memory leak. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. VDB-212678 is the identifier assigned to this
CVE-2022-3813, Axiomatic Bento4,,leads to memory leak,,,vulnerability classified as problematic has been found in Axiomatic Bento4. This affects an unknown part of the component mp4edit. The manipulation leads to memory leak. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this
CVE-2022-3814, Axiomatic Bento4,,leads to memory leak,,,vulnerability classified as problematic was found in Axiomatic Bento4. This
CVE-2022-38143, the way OpenImageIO v2.3.19.0 processes RLE encoded BMP images,,,,,heap out-of-bounds write
CVE-2022-38152, wolfSSL before 5.5.0,,,,,
CVE-2022-38153, wolfSSL before 5.5.0 (when --enable-session-ticket is used); however,,,,,
CVE-2022-38163, F-Secure SAFE Browser for Android and iOS version 19.0 and below,,lead to a spoofing of the address bar.,,,Drag and Drop spoof
CVE-2022-3817, Axiomatic Bento4 and classified as problematic,,leads to memory leak,,,vulnerability has been found in Axiomatic Bento4 and classified as problematic. Affected by this
CVE-2022-38176, YSoft SAFEQ 6 before 6.0.72,,,,,
CVE-2022-3818, GitLab CE/EE affecting all versions prior to 15.3.5,,,,,An uncontrolled resource consumption issue when parsing URLs
CVE-2022-38189, Esri Portal for ArcGIS may allow a remote,,,,,stored Cross Site Scripting (XSS)
CVE-2022-3819, GitLab CE/EE affecting all versions from 15.0 prior to 15.3.5,,,,,An improper authorization issue
CVE-2022-38190, Esri Portal for ArcGIS configurable apps may allow a remote,,,,,stored Cross Site Scripting (XSS)
CVE-2022-38192, Esri Portal for ArcGIS may allow a remote,,,,,stored Cross Site Scripting (XSS)
CVE-2022-38199, some capabilities of Esri ArcGIS Server web services that may in some edge cases allow a remote,,,,,A remote file download issue can occur
CVE-2022-3820, GitLab affecting all versions starting from 15.4 prior to 15.4.4,,,,,
CVE-2022-38200, some map service configurations of ArcGIS Server versions 10.8.1 and 10.7.1,,,,,cross site scripting
CVE-2022-38201, Esri Portal for ArcGIS Quick Capture Web Designer versions 10.8.1 to 10.9.1,,,,,An unvalidated redirect vulnerability exists
CVE-2022-3821, Systemd in format_timespan() function of time-util.c,An attacker ,leads to buffer overrun in format_timespan(),,,An off-by-one Error issue was discovered
CVE-2022-38216, Mapbox's closed source gl-native library prior to version 10.6.1,,,,,An integer overflow exists
CVE-2022-3825, Huaxia ERP 2.3 and classified as critical,,leads to sql injection,,,vulnerability was found in Huaxia ERP 2.3 and classified as critical. Affected by this issue is some unknown functionality of the component User Management. The manipulation of the argument login leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The identifier of this
CVE-2022-3826, Huaxia ERP,,leads to information disclosure,,,vulnerability was found in Huaxia ERP. It has been classified as problematic. This affects an unknown part of the file /depotHead/list of the component Retail Management. The manipulation of the argument search leads to information disclosure. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-212793 was assigned to this
CVE-2022-3827, centreon,,leads to sql injection,,,vulnerability was found in centreon. It has been declared as critical. This
CVE-2022-38329, Shopxian CMS 3.0.0,,,,,CSRF
CVE-2022-38368, Aviatrix Gateway before 6.6.5712 and 6.7.x before 6.7.1376,,,,,
CVE-2022-38371, APOGEE MBC (PPC) (BACnet) (All versions),,,,,
CVE-2022-38372, FortiTester CLI 2.3.0 through 3.9.1,,,,,hidden functionality
CVE-2022-38373,put during web page generation vulnerability [CWE-79] in FortiDeceptor management interface 4.2.0,,,,,An improper neutralization of
CVE-2022-38377, FortiManager 7.2.0,,,,,An improper access control vulnerability [CWE-284]
CVE-2022-38381, FortiADC 5.0 all versions,,,,,An improper handling of malformed request vulnerability [CWE-228] exists
CVE-2022-38393, the cfg_server cm_processConnDiagPktList opcode of Asus RT-AX82U 3.0.0.4.386_49674-ge182230 router's configuration service,An attacker ,lead to denial of service,,,denial of service
CVE-2022-3845, phpipam and classified as problematic,,leads to cross site scripting,,,vulnerability has been found in phpipam and classified as problematic. Affected by this
CVE-2022-38451, the httpd update.cgi functionality of FreshTomato 2022.5,An attacker ,lead to arbitrary file read,,,directory traversal
CVE-2022-38459, the httpd downfile.cgi functionality of Siretta QUARTZ-GOLD G5.0.1.5-210720-141020,An attacker ,lead to remote code execution,,,stack-based buffer overflow
CVE-2022-38465, SIMATIC Drive Controller family (All versions < V2.9.2),,,,,
CVE-2022-38472, the address bar,,,,,intended for the spoofed origin. This
CVE-2022-38473,herit the parent domain's permissions (such as microphone or camera access),,,,,cross-origin iframe referencing an XSLT document would inherit the parent domain's permissions (such as microphone or camera access). This
CVE-2022-38475, a zero-length JavaScript array,,,,,An attacker could have written a value to the first element
CVE-2022-38476, the <code>PK11_ChangePW</code> function,,,,,A data race could occur
CVE-2022-38481, Mega HOPEX 15.2.0.6110 before V5CP2,,,,,
CVE-2022-38482, Mega HOPEX 15.2.0.6110 before V5CP4.,,,,,A link-manipulation issue was discovered
CVE-2022-38489, EasyVista 2020.2.125.3 and 2022.1.109.0.03 It is prone to stored Cross-site Scripting (XSS),,,,,2020.2.125.3 and 2022.1.109.0.03 It is prone to stored Cross-site Scripting (XSS). Version 2022.1.110.1.02 fixes the
CVE-2022-38490, EasyVista 2020.2.125.3 and 2022.1.109.0.03,,,,,
CVE-2022-38491, EasyVista 2020.2.125.3 and 2022.1.109.0.03,,,,,
CVE-2022-38492, EasyVista 2020.2.125.3 and 2022.1.109.0.03,,,,,2020.2.125.3 and 2022.1.109.0.03. One parameter allows SQL injection. Version 2022.1.110.1.02 fixes the
CVE-2022-38546, Zyxel NBG7510 firmware versions prior to V1.00(ABZY.3)C0,,,,,A DNS misconfiguration was found
CVE-2022-38547,jection vulnerability in the CLI command of Zyxel ZyWALL/USG series firmware versions 4.20 through 4.72,,,,,post-authentication command injection
CVE-2022-3859, Trellix Agent (TA) for Windows in versions prior to 5.7.8,This allows an attacker ,,,,An uncontrolled search path vulnerability exists
CVE-2022-3868, SourceCodester Sanitization Management System,,leads to sql injection,,,vulnerability classified as critical has been found in SourceCodester Sanitization Management System. Affected is an unknown function of the file /php-sms/classes/Master.php?f=save_quote. The manipulation of the argument id leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this
CVE-2022-3870, GitLab CE/EE affecting all versions starting from 10.0 before 15.5.7,,,,,
CVE-2022-38715, the httpd shell.cgi functionality of Siretta QUARTZ-GOLD G5.0.1.5-210720-141020,An attacker ,lead to remote code execution,,,leftover debug code
CVE-2022-3872, the SDHCI device of QEMU,,,,,An off-by-one read/write issue was found
CVE-2022-3875, Click Studios Passwordstate and Passwordstate Browser Extension Chrome,,leads to authentication bypass by assumed-immutable data,,,vulnerability classified as critical was found in Click Studios Passwordstate and Passwordstate Browser Extension Chrome. This
CVE-2022-38754, Micro Focus Operations Bridge - Containerized,,,,,potential
CVE-2022-38756, Micro Focus GroupWise Web in versions prior to 18.4.2,,,,,
CVE-2022-38767, Wind River VxWorks 6.9 and 7,,,,,
CVE-2022-38774, the quarantine feature of Elastic Endpoint Security and Elastic Endgame for Windows,,,,,
CVE-2022-38775, the rollback feature of Elastic Endpoint Security for Windows,,,,,
CVE-2022-38777, the rollback feature of Elastic Endpoint Security for Windows,,,,,
CVE-2022-38778, one of Kibana&#8217;s third party dependencies,,,,,A flaw (CVE-2022-38900) was discovered
CVE-2022-3878, Maxon ERP,,leads to sql injection,,,vulnerability classified as critical has been found in Maxon ERP. This affects an unknown part of the file /index.php/purchase_order/browse_data. The manipulation of the argument tb_search leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this
CVE-2022-38788, Nokia FastMile 5G Receiver 5G14-B 1.2104.00.0281,,,,,
CVE-2022-38916, the storage feature of pagekit 1.0.18,,,,,file upload
CVE-2022-38936, PBC through 2022-8-27,,,,,
CVE-2022-38955,troduce a backdoor to the device or make the device DoS,An attacker ,,,,An exploitable firmware modification vulnerability was discovered on the Netgear WPN824EXT WiFi Range Extender. An attacker can conduct a MITM attack to modify the user-uploaded firmware image and bypass the CRC check. A successful attack can either
CVE-2022-3902, GitLab affecting all versions starting from 9.3 before 15.4.6,,,,,
CVE-2022-3903, the Infrared Transceiver USB driver in the Linux kernel,a user ,,,,An incorrect read request flaw was found
CVE-2022-39045, the httpd upload.cgi functionality of Siretta QUARTZ-GOLD G5.0.1.5-210720-141020,An attacker ,lead to arbitrary file upload,,,file write
CVE-2022-39046, the GNU C Library (glibc) 2.36,,,,,
CVE-2022-39049,to OTRS as an admin user may manipulate the URL to cause execution of JavaScript in the context of OTRS.,,,,,An attacker who is logged
CVE-2022-39050,to OTRS as an admin user may manipulate customer URL field to store JavaScript code to be run later by any other agent when clicking the customer URL link,,,,,An attacker who is logged
CVE-2022-39136, JT2Go (All versions < V14.1.0.4),,,,,
CVE-2022-39137, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39138, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39139, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39140, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39141, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39142, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39143, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39144, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39145, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39146, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39147, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39148, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39149, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39150, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39151, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39152, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39153, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39154, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39155, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39156, Parasolid V33.1 (All versions < V33.1.262),,,,,
CVE-2022-39157, Parasolid V34.0 (All versions < V34.0.252),,,,,
CVE-2022-39158, RUGGEDCOM ROS RMC30 V4.X (All versions),,,,,
CVE-2022-3918, swift-corelibs-foundation is potentially vulnerable to CRLF ( ) injection in URLRequest headers,,,,,program using FoundationNetworking in swift-corelibs-foundation is potentially
CVE-2022-39188, include/asm-generic/tlb.h in the Linux kernel before 5.19,,,,,
CVE-2022-39189, the Linux kernel before 5.18.17,Unprivileged guest users ,,,,
CVE-2022-39190, net/netfilter/nf_tables_api.c in the Linux kernel before 5.19.6,,,,,
CVE-2022-39194, the MediaWiki through 1.38.2,,cause a site to become unavailable due to insufficient validation when certain actions (including page moves) were performed.,,,
CVE-2022-39198, dubbo hessian-lite 3.2.12 and its earlier versions,,,,,deserialization
CVE-2022-3941, Activity Log Plugin and classified as critical,,leads to improper output neutralization for logs,,,vulnerability has been found in Activity Log Plugin and classified as critical. This
CVE-2022-3942, SourceCodester Sanitization Management System and classified as problematic,,leads to cross site scripting,,,vulnerability was found in SourceCodester Sanitization Management System and classified as problematic. This issue affects some unknown processing of the file php-sms/?p=request_quote. The manipulation leads to cross site scripting. The attack may be initiated remotely. The identifier VDB-213449 was assigned to this
CVE-2022-3943, ForU CMS,,leads to cross site scripting,,,vulnerability was found in ForU CMS. It has been classified as problematic. Affected is an unknown function of the file cms_chip.php. The manipulation of the argument name leads to cross site scripting. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-213450 is the identifier assigned to this
CVE-2022-3944, jerryhanjj ERP,,leads to unrestricted upload,,,vulnerability was found in jerryhanjj ERP. It has been declared as critical. Affected by this
CVE-2022-3947, eolinker goku_lite,,leads to sql injection,,,vulnerability classified as critical has been found in eolinker goku_lite. This affects an unknown part of the file /balance/service/list. The manipulation of the argument route/keyword leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-213453 was assigned to this
CVE-2022-3948, eolinker goku_lite,,leads to sql injection,,,vulnerability classified as critical was found in eolinker goku_lite. This
CVE-2022-3952, ManyDesigns Portofino 5.3.2 and classified as problematic,,leads to creation of temporary file in directory with insecure permissions,,,vulnerability has been found in ManyDesigns Portofino 5.3.2 and classified as problematic. Affected by this
CVE-2022-3955, tholum crm42,,leads to sql injection,,,vulnerability was found in tholum crm42. It has been rated as critical. This issue affects some unknown processing of the file crm42\class\class.user.php of the component Login. The manipulation of the argument user_name leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-213461 was assigned to this
CVE-2022-3956, tsruban HHIMS 2.1,,leads to sql injection,,,vulnerability classified as critical has been found in tsruban HHIMS 2.1. Affected is an unknown function of the component Patient Portrait Handler. The manipulation of the argument PID leads to sql injection. It is possible to launch the attack remotely. It is recommended to apply a patch to fix this issue. VDB-213462 is the identifier assigned to this
CVE-2022-3957, GPAC,,leads to memory leak,,,vulnerability classified as problematic was found in GPAC. Affected by this
CVE-2022-3963, gnuboard5,,leads to cross site scripting,,,vulnerability was found in gnuboard5. It has been classified as problematic. Affected is an unknown function of the file bbs/faq.php of the component FAQ Key ID Handler. The manipulation of the argument fm_id leads to cross site scripting. It is possible to launch the attack remotely. Upgrading to version 5.5.8.2.1 is able to address this issue. The name of the patch is ba062ca5b62809106d5a2f7df942ffcb44ecb5a9. It is recommended to upgrade the affected component. The identifier of this
CVE-2022-3964, ffmpeg,,leads to out-of-bounds read,,,vulnerability classified as problematic has been found in ffmpeg. This affects an unknown part of the file libavcodec/rpzaenc.c of the component QuickTime RPZA Video Encoder. The manipulation of the argument y_size leads to out-of-bounds read. It is possible to initiate the attack remotely. The name of the patch is 92f9b28ed84a77138105475beba16c146bdaf984. It is recommended to apply a patch to fix this issue. The associated identifier of this
CVE-2022-3965, ffmpeg,,leads to out-of-bounds read,,,vulnerability classified as problematic was found in ffmpeg. This
CVE-2022-3968, emlog and classified as problematic,,leads to cross site scripting,,,vulnerability has been found in emlog and classified as problematic. Affected by this
CVE-2022-3969, OpenKM up to 6.3.11 and classified as problematic,,leads to insecure temporary file,,,vulnerability was found in OpenKM up to 6.3.11 and classified as problematic. Affected by this issue is the function getFileExtension of the file src/main/java/com/openkm/util/FileUtils.java. The manipulation leads to insecure temporary file. Upgrading to version 6.3.12 is able to address this issue. The name of the patch is c069e4d73ab8864345c25119d8459495f45453e1. It is recommended to upgrade the affected component. The identifier of this
CVE-2022-3970, LibTIFF,,leads to integer overflow,,,vulnerability was found in LibTIFF. It has been classified as critical. This affects the function TIFFReadRGBATileExt of the file libtiff/tif_getimage.c. The manipulation leads to integer overflow
CVE-2022-3971, matrix-appservice-irc up to 0.35.1,,leads to sql injection,,,vulnerability was found in matrix-appservice-irc up to 0.35.1. It has been declared as critical. This
CVE-2022-3972, Pingkon HMS-PHP,,leads to sql injection,,,vulnerability was found in Pingkon HMS-PHP. It has been rated as critical. This issue affects some unknown processing of the file admin/adminlogin.php. The manipulation of the argument uname/pass leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this
CVE-2022-3973, Pingkon HMS-PHP,,leads to sql injection,,,vulnerability classified as critical has been found in Pingkon HMS-PHP. Affected is an unknown function of the file /admin/admin.php of the component Data Pump Metadata. The manipulation of the argument uname/pass leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this
CVE-2022-3974, Axiomatic Bento4,,leads to heap-based buffer overflow,,,vulnerability classified as critical was found in Axiomatic Bento4. Affected by this vulnerability is the function AP4_StdcFileByteStream::ReadPartial of the file Ap4StdCFileByteStream.cpp of the component mp4info. The manipulation leads to heap-based buffer overflow
CVE-2022-3976, MZ Automation libiec61850 up to 1.4 and classified as critical,,leads to path traversal,,,vulnerability has been found in MZ Automation libiec61850 up to 1.4 and classified as critical. This
CVE-2022-3977, the Linux kernel MCTP (Management Component Transport Protocol) functionality,a user ,,,,A use-after-free flaw was found
CVE-2022-3979, NagVis up to 1.9.33 and classified as problematic,,leads to incorrect type conversion,,,vulnerability was found in NagVis up to 1.9.33 and classified as problematic. This issue affects the function checkAuthCookie of the file share/server/core/classes/CoreLogonMultisite.php. The manipulation of the argument hash leads to incorrect type conversion. The attack may be initiated remotely. Upgrading to version 1.9.34 is able to address this issue. The name of the patch is 7574fd8a2903282c2e0d1feef5c4876763db21d5. It is recommended to upgrade the affected component. The identifier VDB-213557 was assigned to this
CVE-2022-3980, Sophos Mobile managed on-premises between versions 5.0.0 and 9.7.4.,,,,,An XML External Entity (XEE) vulnerability allows server-side request forgery (SSRF) and potential code execution
CVE-2022-39809, WSO2 Enterprise Integrator 6.4.0,,,,,Reflected Cross-Site Scripting (XSS)
CVE-2022-39810, WSO2 Enterprise Integrator 6.4.0,,,,,Reflected Cross-Site Scripting (XSS)
CVE-2022-39823, Softing OPC UA C++ SDK 5.66 through 6.x before 6.10,,cause a use-after-free error,,,
CVE-2022-39831, PSPP 1.6.2,,,,,heap-based buffer overflow
CVE-2022-39832, PSPP 1.6.2,,,,,heap-based buffer overflow
CVE-2022-39834, adminweb/ra/viewendentity.jsp in PrimeKey EJBCA through 7.9.0.2,A low-privilege user ,,,,stored XSS
CVE-2022-39835, Gajim through 1.4.7,,,,,
